,date,weather_code,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,daylight_duration,precipitation_sum,wind_speed_10m_max,wind_direction_10m_dominant,sunshine_duration,temperature_2m_mean,wind_gusts_10m_max,et0_fao_evapotranspiration,shortwave_radiation_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,pressure_msl_mean,pressure_msl_max,pressure_msl_min,surface_pressure_mean,surface_pressure_max,surface_pressure_min,cloud_cover_mean,cloud_cover_max,cloud_cover_min,wet_bulb_temperature_2m_mean,wet_bulb_temperature_2m_max,wet_bulb_temperature_2m_min
0,2020-01-01 00:00:00+00:00,3.0,17.8,7.1,9.946611,35746.973,0.0,11.709688,56.20343,34266.824,12.014583,16.56,1.887732,11.14,63.676205,89.15281,43.70636,1016.39996,1019.4,1012.9,1005.3889,1008.4778,1001.98364,36.666668,93.0,0.0,8.10209,12.723333,3.9104395
1,2020-01-02 00:00:00+00:00,3.0,17.15,7.35,10.291081,35781.66,0.0,14.003029,72.42011,34551.18,11.65625,25.56,1.5605083,11.29,83.71587,98.31609,64.65144,1014.8584,1018.8,1012.8,1003.8509,1007.7007,1001.6919,59.208332,100.0,3.0,9.820898,13.473457,6.8032236
2,2020-01-03 00:00:00+00:00,3.0,20.9,9.85,13.392246,35819.203,0.0,9.021574,38.837032,35287.707,15.129167,12.959999,2.1782303,11.83,55.125927,74.60259,39.834766,1022.75006,1026.2,1019.2,1011.7898,1015.0841,1008.0768,78.958336,100.0,0.0,10.006495,15.739264,6.8926144
3,2020-01-04 00:00:00+00:00,3.0,18.95,9.65,12.26402,35859.53,0.0,9.605998,69.31926,35328.703,13.733333,14.04,1.8871654,11.96,64.95426,87.69437,47.855045,1026.1918,1028.5,1024.8,1015.14185,1017.43085,1013.7497,59.875,100.0,0.0,9.8411,13.565962,6.7010536
4,2020-01-05 00:00:00+00:00,3.0,20.0,7.75,10.830391,35902.57,0.0,9.007196,37.34943,35372.43,12.585418,18.72,1.8914888,11.48,66.61695,87.93735,45.60117,1024.6167,1026.6,1022.4,1013.53925,1015.54553,1011.3908,80.791664,96.0,0.0,8.929669,13.226316,5.6054764
5,2020-01-06 00:00:00+00:00,0.0,21.1,5.9,9.86665,35948.258,0.0,8.089993,41.893856,35418.805,12.043751,14.04,2.10478,12.64,56.73276,74.143524,32.630993,1024.3878,1026.5,1023.3,1013.289,1015.5393,1012.1006,0.083333336,1.0,0.0,7.285351,14.789104,2.883604
6,2020-01-07 00:00:00+00:00,3.0,22.95,5.25,10.515817,35996.527,0.0,8.825508,21.53402,35338.746,12.649999,13.679999,1.9718152,11.32,57.190674,80.8591,26.151619,1019.57495,1023.2,1016.4,1008.5507,1011.94037,1005.463,65.083336,98.0,0.0,7.753174,13.763531,2.3118172
7,2020-01-08 00:00:00+00:00,3.0,17.3,7.05,9.510984,36047.3,0.0,18.584509,111.4937,32427.799,11.360416,32.399998,1.7767646,12.11,77.583046,95.99444,52.944733,1015.8625,1017.2,1014.2,1004.8328,1006.2563,1003.4135,28.916666,93.0,0.0,8.914123,11.971111,5.206732
8,2020-01-09 00:00:00+00:00,3.0,15.9,7.15,9.270416,36100.52,0.0,13.397612,293.24286,35573.12,10.875,25.919998,1.4802328,9.41,78.38951,96.3641,49.528152,1014.72076,1017.5,1011.6,1003.6848,1006.31476,1000.7836,35.333332,98.0,1.0,8.520867,11.298304,5.814969
9,2020-01-10 00:00:00+00:00,3.0,16.85,4.5,8.19755,36156.113,0.0,8.891344,47.95804,35629.39,10.08125,16.199999,1.7401261,12.38,75.0139,99.99999,49.36395,1022.3459,1024.9,1018.2,1011.19525,1013.7926,1006.98535,9.916667,100.0,0.0,7.387312,11.012285,3.3807535
10,2020-01-11 00:00:00+00:00,3.0,15.75,5.75,8.962959,36214.004,0.0,9.793059,89.44376,35687.95,10.71875,20.519999,1.5447333,10.63,78.40107,96.3428,65.436455,1020.7376,1024.0,1017.4,1009.6298,1012.74744,1006.4234,34.791668,100.0,3.0,8.458509,12.144875,3.9389677
11,2020-01-12 00:00:00+00:00,3.0,16.05,7.95,9.307625,36274.125,0.0,11.620809,23.101835,35748.746,10.820832,19.8,1.7070367,12.16,82.61352,96.663795,57.56183,1018.6167,1020.4,1016.7,1007.53644,1009.3489,1005.8405,19.375,100.0,0.0,8.9026575,11.237168,6.5834303
12,2020-01-13 00:00:00+00:00,2.0,16.5,7.05,8.965611,36336.418,0.0,13.608762,51.648487,35805.773,10.647917,26.28,1.7814524,12.65,78.49623,91.55578,49.52112,1019.07916,1020.9,1018.1,1007.9873,1009.8553,1006.90814,21.375,62.0,0.0,8.327776,11.725779,5.633073
13,2020-01-14 00:00:00+00:00,3.0,15.7,7.45,9.598332,36401.137,0.0,8.404285,30.203072,35817.395,11.083332,17.64,1.5207075,10.65,77.30454,94.08656,65.491104,1019.26666,1022.2,1017.5,1008.18964,1011.1412,1006.5167,41.666668,100.0,1.0,8.66927,12.144875,5.414654
14,2020-01-15 00:00:00+00:00,3.0,17.95,6.45,10.218062,36468.9,0.0,10.739832,293.06155,35831.016,11.554165,22.68,1.8778809,12.72,78.19111,92.35716,50.136627,1016.3833,1018.7,1014.2,1005.3552,1007.5253,1003.4116,39.25,91.0,0.0,9.127831,12.389402,5.6413374
15,2020-01-16 00:00:00+00:00,61.0,14.2,6.35,8.8325815,36539.586,2.6,15.856354,171.73015,28203.064,10.462501,30.239998,1.1149104,6.67,84.747604,100.0,65.42294,1017.4124,1020.2,1016.1,1006.33203,1009.0833,1004.9636,71.791664,100.0,0.0,8.806273,11.023702,5.877776
16,2020-01-17 00:00:00+00:00,61.0,16.1,7.5,9.818246,36613.066,4.6,14.587776,55.168438,35703.67,11.5,24.119999,1.7545544,12.03,78.46737,94.12965,53.826595,1022.0791,1024.6,1019.6,1010.988,1013.57855,1008.48035,68.166664,100.0,0.0,9.139199,11.267793,5.8843813
17,2020-01-18 00:00:00+00:00,3.0,19.75,4.55,9.052589,36689.195,0.0,7.928177,358.5498,35052.75,11.254166,17.28,2.087016,12.56,61.240498,80.67687,33.288353,1022.02496,1024.0,1019.9,1010.92236,1012.9137,1009.06946,44.916668,99.0,0.0,7.0575986,12.41083,2.3075109
18,2020-01-19 00:00:00+00:00,3.0,20.7,5.55,10.540948,36767.848,0.0,7.42159,41.566307,26615.031,12.683334,14.04,1.8378462,10.02,55.29494,77.47255,24.179697,1018.99585,1021.6,1016.6,1007.98047,1010.32404,1005.7469,58.791668,100.0,0.0,7.6644435,12.518391,2.6930304
19,2020-01-20 00:00:00+00:00,3.0,16.35,9.4,12.141918,36848.887,0.0,10.538843,156.15508,1474.4199,13.245834,19.8,1.0783886,5.4,75.411446,93.29473,64.58632,1018.1499,1020.2,1016.8,1007.1687,1009.21826,1005.7475,95.833336,100.0,74.0,10.553058,13.168793,7.6378393
20,2020-01-21 00:00:00+00:00,51.0,16.0,9.8,12.284472,36932.184,0.70000005,14.021525,225.28789,33176.0,13.041664,24.119999,1.264031,7.9,83.99282,97.0783,63.601692,1020.5334,1022.0,1019.4,1009.51855,1010.8443,1008.3734,78.458336,100.0,4.0,11.245469,12.28298,8.884835
21,2020-01-22 00:00:00+00:00,3.0,17.45,8.2,10.80746,37017.6,0.0,9.793059,82.825775,32789.69,11.83125,21.599998,1.8016376,12.76,84.79008,99.6624,64.53024,1021.729,1023.5,1019.6,1010.654,1012.4172,1008.76154,34.25,100.0,0.0,10.110381,13.442284,7.4420967
22,2020-01-23 00:00:00+00:00,3.0,22.55,8.8,12.96709,37105.016,0.0,9.885262,22.619883,36000.0,14.189584,20.16,2.2205448,13.5,67.98055,94.76453,39.224052,1019.11664,1021.6,1016.4,1008.15845,1010.4486,1005.54565,31.625,91.0,0.0,10.431257,14.747816,6.769575
23,2020-01-24 00:00:00+00:00,3.0,21.8,10.85,13.515368,37194.3,0.0,12.24,92.775734,36000.0,15.360416,24.48,2.607187,13.5,56.874012,100.0,34.61406,1015.93756,1017.5,1013.8,1005.05884,1006.4573,1003.0874,56.041668,100.0,0.0,10.32236,14.465029,7.625471
24,2020-01-25 00:00:00+00:00,3.0,21.4,8.55,12.6397085,37285.33,0.0,9.83268,143.31023,36000.0,13.712501,20.880001,2.19361,13.34,73.13205,99.00446,48.158485,1017.29175,1020.0,1016.1,1006.33563,1008.8915,1004.991,35.958332,95.0,0.0,10.621246,15.354689,6.697446
25,2020-01-26 00:00:00+00:00,3.0,17.15,9.65,12.082992,37377.977,0.0,15.517629,145.45616,22261.318,12.4958315,24.119999,1.3066307,8.24,90.56305,100.0,67.35198,1020.67914,1022.2,1019.4,1009.64166,1011.14307,1008.5488,65.25,100.0,0.0,11.388359,13.314949,9.552483
26,2020-01-27 00:00:00+00:00,3.0,22.35,8.6,12.4631,37472.125,0.0,14.471821,86.186,36000.0,14.020833,25.56,2.484535,13.48,70.924065,98.99777,33.74239,1022.0,1023.7,1020.7,1011.00415,1012.64026,1010.0286,34.0,100.0,0.0,10.533713,15.337202,7.840047
27,2020-01-28 00:00:00+00:00,2.0,23.95,7.85,12.040169,37567.656,0.0,18.59845,299.60425,36000.0,14.695832,33.839996,3.1211407,14.4,48.470913,72.88152,27.939896,1020.05835,1022.1,1017.0,1009.1081,1011.2758,1005.9876,10.416667,76.0,0.0,8.592658,14.027525,4.8887835
28,2020-01-29 00:00:00+00:00,1.0,23.65,8.3,11.890918,37664.44,0.0,12.979984,345.13165,36000.0,15.216664,27.72,3.3381283,14.61,37.418545,61.811214,11.9068985,1016.2292,1018.2,1014.0,1005.33936,1007.2436,1003.44495,5.1666665,41.0,0.0,7.47625,11.160143,4.477146
29,2020-01-30 00:00:00+00:00,3.0,23.8,7.65,11.227517,37762.383,0.0,12.620554,13.97841,36000.0,15.025001,22.319998,3.3441355,13.77,26.847147,48.445793,9.4278755,1018.84174,1020.3,1017.4,1007.91705,1009.2636,1006.81494,41.291668,97.0,0.0,6.1585693,9.913169,2.4579973
30,2020-01-31 00:00:00+00:00,3.0,26.75,9.25,14.4246,37861.344,0.0,13.830749,47.489555,36000.0,17.145834,25.199999,3.227939,14.9,35.520397,53.16798,14.917258,1022.3416,1024.9,1020.3,1011.45856,1014.11945,1009.1705,28.458334,84.0,0.0,8.885662,13.118273,4.680298
31,2020-02-01 00:00:00+00:00,2.0,28.55,12.45,16.751268,37961.23,0.0,10.041354,2.6025255,36030.4,19.531248,19.44,3.3571606,15.12,27.546434,41.757347,12.165542,1021.67505,1024.2,1018.2,1010.88776,1013.34247,1007.27747,4.25,53.0,0.0,9.682039,13.432631,5.5868807
32,2020-02-02 00:00:00+00:00,51.0,22.5,13.65,14.773914,38061.93,0.3,15.941944,157.27025,36000.0,17.004168,32.399998,3.0664165,15.0,48.259613,85.76781,25.187185,1013.68335,1017.9,1010.4,1002.89044,1006.96765,999.5181,28.208334,100.0,0.0,10.735789,14.891491,6.9490194
33,2020-02-03 00:00:00+00:00,3.0,17.3,7.95,5.684938,38163.797,0.0,37.39324,333.21393,36265.78,12.402084,63.0,5.3230114,15.5,18.711977,40.3939,6.77754,1011.5832,1015.7,1009.4,1000.6404,1004.5406,998.4069,16.0,94.0,0.0,3.512825,6.5875883,1.1577473
34,2020-02-04 00:00:00+00:00,2.0,15.7,3.85,4.2572885,38267.703,0.0,20.746122,234.39128,36000.0,9.139583,36.719997,3.465609,16.31,16.931776,29.518902,7.4713955,1019.62494,1022.2,1016.0,1008.46735,1010.88336,1004.86475,3.5833333,57.0,0.0,1.2397795,4.3877993,-2.057851
35,2020-02-05 00:00:00+00:00,2.0,17.45,1.95,5.8625884,38373.543,0.0,13.891522,244.98314,36203.59,9.629168,29.16,2.7780244,15.63,29.239038,57.29741,10.2228365,1021.554,1023.2,1019.3,1010.39325,1012.11664,1008.44055,34.25,76.0,0.0,2.6829424,6.9924088,-2.6344817
36,2020-02-06 00:00:00+00:00,1.0,19.0,5.65,8.004828,38481.19,0.0,14.277983,71.312675,36172.51,11.314583,29.16,2.9600384,15.58,43.10433,59.642574,22.823818,1020.3708,1022.3,1017.4,1009.2889,1011.10815,1006.57947,1.8333334,38.0,0.0,5.299042,9.8848505,1.8389454
37,2020-02-07 00:00:00+00:00,0.0,21.1,5.95,10.52687,38590.508,0.0,10.514218,323.97244,36435.316,12.924999,23.4,2.863542,15.81,55.024334,80.501595,28.762007,1018.4333,1020.2,1016.5,1007.43414,1009.24646,1005.7386,0.0,0.0,0.0,7.856505,11.5864105,4.0839977
38,2020-02-08 00:00:00+00:00,1.0,21.15,6.6,11.195569,38701.36,0.0,15.815435,188.66055,36403.7,12.681251,31.68,2.599697,15.86,71.57841,98.01455,35.282322,1015.7207,1017.7,1013.2,1004.74176,1006.70087,1002.42413,3.0833333,39.0,0.0,9.361953,12.719027,5.2173185
39,2020-02-09 00:00:00+00:00,51.0,15.25,9.55,10.058921,38813.63,2.7000003,17.25373,96.23162,18304.74,12.016666,38.16,1.2563264,6.08,79.70012,100.0,59.977367,1010.5291,1013.3,1008.1,999.5835,1002.22955,997.21063,85.375,100.0,16.0,9.816373,11.104814,6.8551397
40,2020-02-10 00:00:00+00:00,51.0,23.0,8.6,10.700973,38927.184,0.3,17.373497,260.80246,36924.87,14.366666,33.12,3.4676368,13.36,41.189983,71.86679,17.94191,1010.62085,1012.3,1009.3,999.7608,1001.4165,998.2478,32.541668,90.0,0.0,7.4662976,12.981249,4.4918003
41,2020-02-11 00:00:00+00:00,0.0,21.7,7.0,10.443973,39041.895,0.0,19.228851,274.9862,37183.863,14.035417,36.36,3.8243027,16.98,36.063534,66.44486,15.76039,1015.625,1017.9,1012.6,1004.6987,1006.81055,1001.71136,1.625,18.0,0.0,6.6336093,10.093595,2.4703217
42,2020-02-12 00:00:00+00:00,1.0,19.25,7.7,10.22139,39157.652,0.0,12.074766,113.82427,36859.98,12.941667,25.56,3.1885824,16.5,51.502666,92.291565,33.360367,1018.52094,1020.4,1017.3,1007.52203,1009.5365,1006.4676,3.75,39.0,0.0,7.7058024,11.90774,2.939847
43,2020-02-13 00:00:00+00:00,3.0,20.85,7.35,11.1964655,39274.33,0.0,16.179987,227.799,36537.445,13.125,29.88,2.9103298,16.69,62.594604,89.535095,32.35964,1017.925,1019.7,1015.7,1006.9392,1008.70654,1004.94366,31.541666,80.0,0.0,8.780614,11.840696,5.220809
44,2020-02-14 00:00:00+00:00,1.0,21.35,8.4,11.822646,39391.81,0.0,18.79255,209.21915,37375.387,13.741668,38.16,2.924295,16.92,59.157406,90.4304,33.310474,1018.06244,1020.1,1016.6,1007.09937,1008.99036,1005.8375,8.0,36.0,0.0,9.043873,12.435419,5.761136
45,2020-02-15 00:00:00+00:00,1.0,20.85,7.15,11.316581,39509.977,0.0,13.004922,152.92802,37342.49,13.147916,27.359999,2.9028301,16.92,66.29285,91.00495,38.235905,1020.92505,1022.8,1019.3,1009.90753,1011.83,1008.4704,8.25,42.0,0.0,9.242076,13.030258,5.099967
46,2020-02-16 00:00:00+00:00,1.0,21.25,8.0,12.005576,39628.73,0.0,14.336861,124.01936,37598.504,13.785417,29.88,2.8191278,16.5,64.864784,91.50087,35.92891,1019.12915,1021.7,1016.2,1008.15576,1010.5533,1005.39825,3.2916667,24.0,0.0,9.689782,12.929344,7.0939198
47,2020-02-17 00:00:00+00:00,3.0,22.8,8.1,12.613965,39747.938,0.0,11.720751,110.078316,36989.355,14.204167,24.119999,3.0469024,17.02,64.65884,92.387184,37.09639,1014.15405,1016.0,1011.6,1003.24927,1004.9467,1001.0183,39.333332,93.0,0.0,10.05936,14.209133,5.9731216
48,2020-02-18 00:00:00+00:00,3.0,22.75,10.2,13.541393,39867.504,0.0,17.068707,191.62436,30819.068,14.747918,32.039997,2.6758296,14.61,71.47119,96.79186,40.678036,1015.07074,1016.8,1013.7,1004.1779,1005.86053,1002.9847,67.583336,100.0,0.0,11.383464,14.660999,6.354254
49,2020-02-19 00:00:00+00:00,3.0,21.15,11.5,14.744777,39987.316,0.0,14.291592,202.08313,35706.254,15.387498,29.88,2.7702427,16.15,75.89503,95.81856,47.015503,1017.4084,1018.9,1016.1,1006.51514,1008.0205,1005.3299,29.333334,100.0,0.0,12.480374,14.270245,10.608966
50,2020-02-20 00:00:00+00:00,0.0,26.95,9.85,15.22759,40107.273,0.0,14.654254,148.67137,38380.43,17.470835,26.64,3.7745218,18.05,43.57614,94.85421,15.273467,1017.92096,1019.9,1016.0,1007.0964,1009.17584,1005.3848,1.125,19.0,0.0,9.940414,13.304441,6.070016
51,2020-02-21 00:00:00+00:00,61.0,24.6,14.4,15.70359,40227.26,1.5,15.463244,135.89505,37275.223,18.322916,31.319998,3.5624676,13.98,41.84321,92.21391,18.69558,1016.24164,1017.9,1013.5,1005.46924,1006.96576,1002.9606,37.125,69.0,0.0,10.826187,14.043087,7.708802
52,2020-02-22 00:00:00+00:00,51.0,17.8,12.15,13.045799,40347.184,1.9000002,16.1198,168.80696,36000.0,14.325,37.8,2.233514,13.82,77.352,96.17296,45.139965,1017.2248,1020.4,1015.8,1006.29474,1009.3952,1004.8429,66.833336,97.0,34.0,11.735845,13.653746,10.851102
53,2020-02-23 00:00:00+00:00,3.0,19.9,10.95,13.33977,40467.4,0.0,16.641972,206.10164,38382.566,14.041665,34.56,2.313287,14.32,79.334656,97.06129,48.07477,1023.41656,1025.8,1020.6,1012.40845,1014.8526,1009.57367,33.75,88.0,0.0,11.624036,13.370064,9.878452
54,2020-02-24 00:00:00+00:00,2.0,19.7,8.95,12.51244,40588.79,0.0,11.177405,34.95075,38455.082,13.308333,23.759998,2.7398043,17.47,80.47074,96.74706,52.71749,1022.14166,1024.5,1019.0,1011.1181,1013.34247,1008.1624,12.0,66.0,0.0,11.024241,14.659552,7.7375984
55,2020-02-25 00:00:00+00:00,0.0,28.0,9.25,14.715123,40711.28,0.0,14.77755,328.44873,39605.707,17.187498,28.08,4.16466,19.05,44.869507,89.90936,14.837135,1021.5791,1024.5,1020.2,1010.7048,1013.5289,1009.1279,0.041666668,1.0,0.0,9.650651,13.411291,5.6963043
56,2020-02-26 00:00:00+00:00,3.0,26.3,10.45,14.077694,40834.766,0.0,16.704155,297.89713,39902.695,17.481249,37.44,4.2826204,19.4,24.84231,42.32136,10.127181,1024.1667,1027.0,1021.5,1013.2779,1016.0886,1010.60223,24.833334,100.0,0.0,7.607713,10.716312,4.691161
57,2020-02-27 00:00:00+00:00,3.0,30.0,10.5,16.794086,40959.15,0.0,10.966713,16.750387,35267.742,19.860415,21.96,3.9740438,17.62,24.927156,42.445126,7.4663167,1020.73755,1022.6,1018.7,1009.9704,1011.58856,1008.3166,90.041664,100.0,0.0,9.099307,12.384018,4.634144
58,2020-02-28 00:00:00+00:00,3.0,30.2,15.5,18.095434,41084.324,0.0,21.578989,163.30063,39075.89,21.637499,41.039997,5.0490594,17.78,22.435858,52.174633,6.0600758,1019.06256,1020.4,1016.8,1008.37946,1009.8525,1006.35034,76.25,100.0,8.0,9.914327,11.502539,6.598811
59,2020-02-29 00:00:00+00:00,3.0,22.2,12.95,15.0458555,41210.2,0.0,16.904673,161.63544,39374.11,16.760416,34.2,3.64735,18.76,58.516468,84.06894,33.319546,1017.55005,1019.3,1015.0,1006.70654,1008.37506,1004.2655,42.5,100.0,0.0,11.754501,13.363247,8.677233
60,2020-03-01 00:00:00+00:00,51.0,15.4,10.75,10.765915,41336.664,1.6000001,21.986542,186.25826,26860.785,13.2854185,40.68,2.210722,9.98,66.589714,91.770294,42.77026,1014.5749,1017.0,1012.7,1003.63403,1006.0432,1001.71124,85.583336,100.0,36.0,9.627023,12.011887,8.239981
61,2020-03-02 00:00:00+00:00,53.0,22.05,8.05,11.938988,41463.633,1.3000001,23.269482,300.35794,40802.68,14.954167,38.16,4.061528,19.51,43.73138,88.2388,15.002883,1011.56665,1013.4,1009.4,1000.7177,1002.37695,998.83606,23.458334,100.0,0.0,7.839025,9.50456,4.573411
62,2020-03-03 00:00:00+00:00,0.0,28.1,10.45,14.139207,41591.004,0.0,28.449112,298.07233,41105.785,18.30625,45.719997,5.717566,20.38,26.539736,54.5543,8.78525,1013.1541,1015.5,1011.6,1002.4116,1004.6139,1000.9963,0.0,0.0,0.0,8.428564,12.566332,3.192916
63,2020-03-04 00:00:00+00:00,3.0,24.1,10.3,14.460929,41718.688,0.0,16.992609,148.30347,41233.8,15.914585,35.64,3.7280874,19.89,62.507244,88.01239,34.965115,1019.0249,1021.3,1016.0,1008.13336,1010.3026,1005.07294,43.5,99.0,0.0,11.442801,15.277237,7.7370796
64,2020-03-05 00:00:00+00:00,3.0,24.75,10.65,15.789859,41846.582,0.0,17.87718,232.80006,34016.035,16.4625,33.48,3.7223408,19.27,71.69928,100.0,37.384007,1019.5542,1021.9,1016.4,1008.6761,1010.8076,1005.70734,83.458336,100.0,30.0,12.765381,15.765802,10.455534
65,2020-03-06 00:00:00+00:00,3.0,22.7,10.8,14.474551,41974.6,0.0,17.49615,172.67978,35397.793,15.429166,32.399998,3.1667893,18.1,76.84669,100.0,46.180527,1016.2083,1017.5,1014.2,1005.3289,1006.55115,1003.47943,66.875,100.0,1.0,12.584928,15.483614,10.513154
66,2020-03-07 00:00:00+00:00,51.0,17.8,11.25,12.264678,42102.656,1.6000003,22.380884,212.00536,32749.04,13.777083,41.039997,2.1643052,12.07,74.63407,95.139084,51.028614,1015.91235,1016.9,1014.7,1004.9754,1005.99335,1003.80554,87.666664,100.0,34.0,10.911864,11.942415,10.326847
67,2020-03-08 00:00:00+00:00,51.0,18.85,9.85,12.314941,42230.65,1.3000001,19.376562,220.20978,40684.77,13.839583,37.8,2.9538627,17.24,68.315025,91.05913,35.612114,1016.6416,1019.7,1015.3,1005.69867,1008.6816,1004.26575,69.5,100.0,21.0,10.174827,10.789085,8.835898
68,2020-03-09 00:00:00+00:00,3.0,22.95,9.25,13.047708,42358.496,0.0,31.853388,105.92489,19437.95,15.458335,58.32,2.9643865,12.04,51.86339,83.28161,25.87422,1018.16656,1020.2,1015.2,1007.2659,1009.3478,1004.6022,93.75,100.0,52.0,9.558724,12.463388,5.9172277
69,2020-03-10 00:00:00+00:00,63.0,18.1,13.3,14.35916,42486.094,28.600002,21.67786,108.64271,7351.3115,15.320832,40.32,1.2257718,6.65,86.9858,100.0,63.163067,1016.66675,1017.5,1015.3,1005.77985,1006.6468,1004.4665,90.083336,100.0,45.0,13.813572,15.957235,11.369581
70,2020-03-11 00:00:00+00:00,61.0,19.6,13.6,15.777866,42613.363,7.399999,10.739832,146.30988,35606.73,15.985416,24.119999,2.3492103,13.92,81.86269,95.86151,60.750034,1016.2585,1018.2,1013.8,1005.40045,1007.397,1003.0744,57.041668,100.0,21.0,13.826873,15.227066,12.29538
71,2020-03-12 00:00:00+00:00,63.0,17.1,11.5,13.673065,42740.207,16.599998,24.993437,241.75038,16774.014,14.214583,43.199997,1.2851704,7.64,85.68392,97.406204,73.04846,1010.2668,1014.7,1006.7,999.40704,1003.84296,995.8805,67.083336,100.0,3.0,12.570011,14.181112,10.738365
72,2020-03-13 00:00:00+00:00,63.0,15.7,11.75,12.413964,42866.547,24.700005,13.698934,118.442825,6698.3247,13.047917,27.0,1.1342018,6.75,90.544426,97.720985,72.40431,1012.82916,1017.4,1010.1,1001.89795,1006.40265,999.15106,92.291664,100.0,41.0,11.967168,13.199787,11.186234
73,2020-03-14 00:00:00+00:00,53.0,16.2,10.9,12.430851,42992.707,5.399999,11.808878,153.43501,18941.836,13.068751,29.519999,1.3615934,8.24,88.35319,98.68231,73.94873,1018.99585,1020.2,1017.4,1007.9987,1009.16473,1006.3489,81.458336,100.0,46.0,11.742991,13.19058,10.17012
74,2020-03-15 00:00:00+00:00,53.0,16.9,10.85,12.319856,43119.496,1.4000001,18.218275,222.53708,42566.285,13.40625,33.839996,2.6996896,17.7,77.4968,97.376884,52.85193,1019.90424,1020.9,1019.1,1008.91,1009.9938,1008.0244,68.291664,100.0,10.0,10.861637,12.218025,9.677308
75,2020-03-16 00:00:00+00:00,63.0,15.65,10.3,10.39167,43246.875,11.299999,27.757376,160.16777,28484.215,12.364582,50.039997,1.6268957,8.96,80.746994,94.2034,55.955795,1016.2083,1019.3,1013.9,1005.21454,1008.26685,1002.89825,70.583336,100.0,36.0,10.240314,12.110807,9.288724
76,2020-03-17 00:00:00+00:00,51.0,13.95,5.5,8.439074,43374.75,0.4,10.296251,302.574,42891.973,10.202084,24.119999,2.4035099,17.28,78.81777,94.10249,58.940502,1014.8875,1017.0,1013.2,1003.8242,1005.99744,1002.1307,25.458334,53.0,5.0,7.94948,9.767958,4.6952763
77,2020-03-18 00:00:00+00:00,3.0,16.15,5.0,7.9288144,43503.04,0.0,21.758419,255.49979,38986.28,10.222917,38.88,2.9979887,19.56,68.87701,89.07868,44.10486,1009.69574,1013.4,1007.1,998.6884,1002.24225,996.3374,57.916668,100.0,0.0,6.8868356,9.901678,3.9130135
78,2020-03-19 00:00:00+00:00,61.0,14.85,7.25,9.011756,43631.668,4.0,15.072783,127.735245,43128.625,11.0,29.519999,2.289519,15.53,79.86881,95.7389,56.564198,1017.57104,1022.3,1012.1,1006.50934,1011.1486,1000.9625,46.791668,100.0,1.0,8.814321,10.354226,5.6391296
79,2020-03-20 00:00:00+00:00,51.0,16.75,9.2,11.328396,43760.547,1.5000001,12.7279215,109.58929,36730.887,12.900001,24.84,2.3094993,13.83,76.970146,94.41974,52.573727,1022.029,1023.9,1020.2,1010.9921,1012.9238,1009.20306,78.916664,100.0,36.0,10.300542,11.789982,8.149757
80,2020-03-21 00:00:00+00:00,53.0,17.3,11.1,13.183651,43889.59,2.1999998,14.693999,223.8101,43035.637,13.935418,26.64,2.7656863,17.74,77.43391,94.50698,61.081787,1020.6042,1021.5,1019.0,1009.62256,1010.4751,1008.1327,62.625,100.0,24.0,11.3854475,13.5198765,9.641624
81,2020-03-22 00:00:00+00:00,63.0,19.6,10.1,12.810212,44018.72,19.2,15.745627,124.00754,28800.0,13.987502,31.68,2.5987778,14.77,78.09349,94.88554,49.185642,1019.47504,1021.5,1017.2,1008.5068,1010.45636,1006.2297,75.666664,100.0,29.0,11.434303,13.247536,8.493914
82,2020-03-23 00:00:00+00:00,63.0,16.7,11.25,12.682654,44147.855,8.6,19.8,241.57509,37164.406,13.666665,37.079998,2.6093483,17.51,82.33527,97.7201,60.014603,1019.8542,1022.3,1017.1,1008.87085,1011.2439,1006.1096,59.0,100.0,22.0,11.65805,12.707012,10.411342
83,2020-03-24 00:00:00+00:00,53.0,17.4,9.25,11.594684,44276.914,1.0,16.595179,225.50923,43200.0,12.874997,33.48,2.8214617,18.51,80.04096,97.339806,54.38572,1021.14594,1022.7,1019.3,1010.11725,1011.7292,1008.40704,49.458332,100.0,2.0,10.60488,12.468418,8.580271
84,2020-03-25 00:00:00+00:00,51.0,15.75,10.35,11.126653,44405.812,1.1,21.485697,237.60014,43200.0,12.877084,38.88,2.6046634,16.91,74.756615,92.01538,57.524307,1017.6833,1020.4,1015.2,1006.69293,1009.33185,1004.23395,70.333336,100.0,25.0,10.095267,11.189535,8.319545
85,2020-03-26 00:00:00+00:00,53.0,15.5,4.9,7.803394,44534.46,1.0,25.96496,271.47186,43200.0,10.343751,47.16,3.3550813,22.7,67.366646,90.65517,41.153244,1015.8709,1017.1,1013.9,1004.8017,1006.0114,1003.0424,17.791666,61.0,0.0,6.859775,8.797594,3.9542723
86,2020-03-27 00:00:00+00:00,1.0,17.2,4.85,8.212846,44662.785,0.0,25.63847,244.16714,43200.0,10.664583,45.719997,3.6406345,24.15,65.90441,91.94718,34.709095,1018.4832,1021.6,1016.1,1007.39716,1010.42706,1004.8866,5.6666665,21.0,0.0,6.9068027,10.414575,3.6837473
